adapter,adapter_config,case_id,outcome,error_class,wall_s,lm_calls,response_format_sent,matched,total,ratio,exact,wrong,missing,spurious,total_tokens
chat,ChatAdapter(use_json_adapter_fallback=False),case-0000,parse_error,AdapterParseError,15.994390718988143,1,none,0,12,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment;name;tags[0];tags[1],,1084
chat,ChatAdapter(use_json_adapter_fallback=False),case-0001,parse_error,AdapterParseError,1.1168065720121376,1,none,0,14,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1051
chat,ChatAdapter(use_json_adapter_fallback=False),case-0002,parse_error,AdapterParseError,1.5954053879831918,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment;name;tags[0];tags[1],,1101
chat,ChatAdapter(use_json_adapter_fallback=False),case-0003,parse_error,AdapterParseError,4.498882758984109,1,none,0,11,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1];tags[2],,1701
chat,ChatAdapter(use_json_adapter_fallback=False),case-0004,parse_error,AdapterParseError,4.507090511004208,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name,,1716
chat,ChatAdapter(use_json_adapter_fallback=False),case-0005,parse_error,AdapterParseError,0.7018273469875567,1,none,0,8,0.0,False,,address.city;address.postcode;address.street;age;employment;name;tags[0];tags[1],,894
chat,ChatAdapter(use_json_adapter_fallback=False),case-0006,parse_error,AdapterParseError,4.495683346991427,1,none,0,13,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1];tags[2],,1713
chat,ChatAdapter(use_json_adapter_fallback=False),case-0007,parse_error,AdapterParseError,3.6582473859889433,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1533
chat,ChatAdapter(use_json_adapter_fallback=False),case-0008,parse_error,AdapterParseError,4.44464505900396,1,none,0,8,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name,,1680
chat,ChatAdapter(use_json_adapter_fallback=False),case-0009,parse_error,AdapterParseError,0.9187791330041364,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,961
chat,ChatAdapter(use_json_adapter_fallback=False),case-0010,parse_error,AdapterParseError,2.952428527001757,1,none,0,14,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1459
chat,ChatAdapter(use_json_adapter_fallback=False),case-0011,parse_error,AdapterParseError,1.3561809200036805,1,none,0,9,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment;name;tags[0],,1082
chat,ChatAdapter(use_json_adapter_fallback=False),case-0012,parse_error,AdapterParseError,4.399310957000125,1,none,0,12,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1706
chat,ChatAdapter(use_json_adapter_fallback=False),case-0013,parse_error,AdapterParseError,0.8130250060057733,1,none,0,11,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name;tags[0],,941
chat,ChatAdapter(use_json_adapter_fallback=False),case-0014,parse_error,AdapterParseError,3.1612667969893664,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1439
chat,ChatAdapter(use_json_adapter_fallback=False),case-0015,parse_error,AdapterParseError,4.54235020201304,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name,,1715
chat,ChatAdapter(use_json_adapter_fallback=False),case-0016,parse_error,AdapterParseError,4.575395626015961,1,none,0,12,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment.company;employment.role;employment.years;name,,1748
chat,ChatAdapter(use_json_adapter_fallback=False),case-0017,parse_error,AdapterParseError,4.567188449000241,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name,,1696
chat,ChatAdapter(use_json_adapter_fallback=False),case-0018,parse_error,AdapterParseError,5.031305113021517,1,none,0,12,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1718
