adapter,adapter_config,case_id,outcome,error_class,wall_s,lm_calls,response_format_sent,matched,total,ratio,exact,wrong,missing,spurious,total_tokens,recall_matched,recall_total,recall,invented,replies
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0000,parse_error,AdapterParseError,11.059086758992635,1,none,0,8,0.0,False,,Company[0];Company[1];Date;Location;Money;Person;Product;Quantity,,1725,0,2,0.0,0,"[""```python\n{\n    \""entities\"": [\n        \""Albertsons\"",\n        \""Rite Aid\"",\n        \""merger\"",\n        \""advisory firms\"",\n        \""voting\"",\n        \""recommendation\"",\n        \""proposed\"",\n        \""call\"",\n        \""off\"",\n        \""financial news\"",\n        \""text\"",\n        \""financial context\"",\n        \""company\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial products\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions\"",\n        \""financial services\"",\n        \""financial industry\"",\n        \""financial sector\"",\n        \""financial regulations\"",\n        \""financial markets\"",\n        \""financial institutions""]"
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0001,parse_error,AdapterParseError,0.5618428330053575,1,none,0,8,0.0,False,,Company[0];Company[1];Date;Location[0];Money;Person;Product;Quantity,,859,0,3,0.0,0,"[""```python\n{\n    \""entities\"": [\n        \""EU\"",\n        \""merger\"",\n        \""Essilor\"",\n        \""Luxottica\"",\n        \""clears\"",\n        \""conditions\""\n    ]\n}\n```""]"
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0002,parse_error,AdapterParseError,0.5128343029937241,1,none,0,9,0.0,False,,Company[0];Company[1];Company[2];Date[0];Location[0];Money[0];Person[0];Product;Quantity,,951,0,7,0.0,0,"[""```python\n{\n    \""Company\"": [\""Broadcom\"", \""Qualcomm\""],\n    \""Date\"": [\""February 21\""],\n    \""Location\"": [\""NXP Semconductors\""],\n    \""Money\"": [\""$117 billion\""],\n    \""Person\"": [\""Broadcom\"", \""Qualcomm\""],\n    \""Product\"": [\""NXP Semconductors\""],\n    \""Quantity\"": [\""$117 billion\""]\n}\n```\n\n[[ ## completed ## ]]""]"
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0003,parse_error,AdapterParseError,4.3928963860089425,1,none,0,8,0.0,False,,Company[0];Company[1];Date;Location;Money[0];Person;Product;Quantity,,1715,0,3,0.0,0,"[""```python\n{\n    \""entities\"": [\n        \""Bank of America\"",\n        \""Merrill Lynch\"",\n        \""50 billion\"",\n        \""financial services\"",\n        \""financial institution\"",\n        \""United States\"",\n        \""New York\"",\n        \""New York Stock Exchange\"",\n        \""finance\"",\n        \""banking\"",\n        \""corporate\"",\n        \""financial sector\"",\n        \""financial services company\"",\n        \""financial services provider\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n        \""financial services firm\"",\n       ""]"
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0004,parse_error,AdapterParseError,0.9522984290088061,1,none,0,10,0.0,False,,Company[0];Company[1];Company[2];Company[3];Date;Location;Money[0];Person;Product;Quantity,,993,0,5,0.0,0,"[""```python\n{\n  \""entities\"": [\n    \""Broadcom\"",\n    \""Qualcomm\"",\n    \""NXP\"",\n    \""Reuters\""\n  ],\n  \""completed\"": \""In adhering to this structure, your objective is: \n        Identify and extract entities from the following financial news text into the following categories:\n        - Extract all relevant entities as a list of strings, preserving the wording from the text\n        - Use None if no entities are found in that category\n        - Only extract entities that are explicitly mentioned in the text itself, do not make inferences or reason about what entities might be implied based on URLs, domain names, or other indirect references\n        - Extract individual items rather than compound or ranged entities (e.g., if a range or compound entity is mentioned, extract each individual item separately)\""\n}\n```""]"
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0005,parse_error,AdapterParseError,0.5998993859975599,1,none,0,7,0.0,False,,Company[0];Date;Location[0];Money[0];Person;Product;Quantity,,934,0,3,0.0,0,"[""```python\n{\n  \""entities\"": [\n    \""British Company\"",\n    \""Mci\"",\n    \""22 Billion Deal\""\n  ],\n  \""completed\"": \""In adhering to this structure, your objective is: Identify and extract entities from the following financial news text into the following categories: Extract all relevant entities as a list of strings, preserving the wording from the text Extract individual items rather than compound or ranged entities (e.g., if a range or compound entity is mentioned, extract each individual item separately)\""\n}\n```""]"
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0006,parse_error,AdapterParseError,4.375036161014577,1,none,0,13,0.0,False,,Company[0];Company[1];Company[2];Date;Location;Money[0];Money[1];Money[2];Money[3];Money[4];Person;Product;Quantity,,1783,0,8,0.0,0,"[""```python\n{\n    \""entities\"": [\n        \""Johnson & Johnson\"",\n        \""Guidant\"",\n        \""Boston Scientific\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""a fixed number of Boston Scientific shares\"",\n        \""an offer of $36 in cash\"",\n        \""a fixed number of Boston Scientific shares\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of $36 a share\"",\n        \""an offer of $21.5 billion\"",\n        \""an offer of $24.6 billion\"",\n        \""an offer of $72 per share of Guidant\"",\n        \""an offer of $36 in cash\"",\n        \""an offer of""]"
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0007,parse_error,AdapterParseError,0.9249474249954801,1,none,0,8,0.0,False,,Company[0];Company[1];Date;Location;Money[0];Person;Product;Quantity,,953,0,3,0.0,0,"[""```python\n{\n    \""entities\"": [\n        \""Time Warner\"",\n        \""21st Century Fox\""\n    ],\n    \""completed\"": \""In adhering to this structure, your objective is: Identify and extract entities from the following financial news text into the following categories: Extract all relevant entities as a list of strings, preserving the wording from the text, Use None if no entities are found in that category, Only extract entities that are explicitly mentioned in the text itself, Extract individual items rather than compound or ranged entities (e.g., if a range or compound entity is mentioned, extract each individual item separately)\""\n}\n```""]"
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0008,parse_error,AdapterParseError,0.23759134401916526,1,none,0,7,0.0,False,,Company;Date;Location[0];Money;Person;Product;Quantity,,852,0,1,0.0,0,"[""```python\n{\n  \""entities\"": [\n    \""Japan Banks\"",\n    \""Wider Effects\""\n  ],\n  \""completed\"": \""true\""\n}\n```""]"
chat,ChatAdapter(use_json_adapter_fallback=False),financial-ner-0009,parse_error,AdapterParseError,0.5676066360028926,1,none,0,7,0.0,False,,Company[0];Date[0];Location;Money;Person;Product;Quantity[0],,959,0,3,0.0,0,"[""```python\n{\n    \""Company\"": [\""Columbia Group\"", \""Merger\"", \""Four Subsidiaries\"", \""Acquisition\""],\n    \""Date\"": [\""SEP 8\"", \""SEC HEARING\""],\n    \""Location\"": [\""Utilities Concern\""],\n    \""Money\"": [\""consolidation\"", \""new corporation\""],\n    \""Person\"": [\""Columbia Group\""],\n    \""Product\"": [\""Merger\"", \""Acquisition\""],\n    \""Quantity\"": [\""four subsidiaries\"", \""another\""]\n}\n```""]"
