adapter,adapter_config,case_id,outcome,error_class,wall_s,lm_calls,response_format_sent,matched,total,ratio,exact,wrong,missing,spurious,total_tokens
chat,ChatAdapter(use_json_adapter_fallback=False),case-0000,parse_error,AdapterParseError,15.711127582995687,1,none,0,12,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment;name;tags[0];tags[1],,1576
chat,ChatAdapter(use_json_adapter_fallback=False),case-0001,parse_error,AdapterParseError,5.942902709997725,1,none,0,14,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1620
chat,ChatAdapter(use_json_adapter_fallback=False),case-0002,parse_error,AdapterParseError,5.267163415002869,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment;name;tags[0];tags[1],,1489
chat,ChatAdapter(use_json_adapter_fallback=False),case-0003,parse_error,AdapterParseError,6.446352905011736,1,none,0,11,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1];tags[2],,1660
chat,ChatAdapter(use_json_adapter_fallback=False),case-0004,parse_error,AdapterParseError,5.777799995004898,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name,,1585
chat,ChatAdapter(use_json_adapter_fallback=False),case-0005,parse_error,AdapterParseError,6.486102914001094,1,none,0,8,0.0,False,,address.city;address.postcode;address.street;age;employment;name;tags[0];tags[1],,1632
chat,ChatAdapter(use_json_adapter_fallback=False),case-0006,parse_error,AdapterParseError,4.829103552008746,1,none,0,13,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1];tags[2],,1435
chat,ChatAdapter(use_json_adapter_fallback=False),case-0007,parse_error,AdapterParseError,3.593846972013125,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1256
chat,ChatAdapter(use_json_adapter_fallback=False),case-0008,parse_error,AdapterParseError,0.10872745900996961,1,none,0,8,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name,,753
chat,ChatAdapter(use_json_adapter_fallback=False),case-0009,parse_error,AdapterParseError,6.611514213989722,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1663
