adapter,adapter_config,case_id,outcome,error_class,wall_s,lm_calls,response_format_sent,matched,total,ratio,exact,wrong,missing,spurious,total_tokens
chat,ChatAdapter(use_json_adapter_fallback=False),case-0000,parse_error,AdapterParseError,16.413220998016186,1,none,0,12,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment;name;tags[0];tags[1],,1422
chat,ChatAdapter(use_json_adapter_fallback=False),case-0001,parse_error,AdapterParseError,4.625556679995498,1,none,0,14,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1538
chat,ChatAdapter(use_json_adapter_fallback=False),case-0002,parse_error,AdapterParseError,4.8674386870115995,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment;name;tags[0];tags[1],,1511
chat,ChatAdapter(use_json_adapter_fallback=False),case-0003,parse_error,AdapterParseError,7.419090113980928,1,none,0,11,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1];tags[2],,1837
chat,ChatAdapter(use_json_adapter_fallback=False),case-0004,parse_error,AdapterParseError,7.692392678000033,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name,,1855
chat,ChatAdapter(use_json_adapter_fallback=False),case-0005,parse_error,AdapterParseError,5.0391638620058075,1,none,0,8,0.0,False,,address.city;address.postcode;address.street;age;employment;name;tags[0];tags[1],,1500
chat,ChatAdapter(use_json_adapter_fallback=False),case-0006,parse_error,AdapterParseError,7.481633748015156,1,none,0,13,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1];tags[2],,1850
chat,ChatAdapter(use_json_adapter_fallback=False),case-0007,parse_error,AdapterParseError,3.8384499340027105,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1375
chat,ChatAdapter(use_json_adapter_fallback=False),case-0008,parse_error,AdapterParseError,7.488681113987695,1,none,0,8,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name,,1821
chat,ChatAdapter(use_json_adapter_fallback=False),case-0009,parse_error,AdapterParseError,7.710181381989969,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1839
chat,ChatAdapter(use_json_adapter_fallback=False),case-0010,parse_error,AdapterParseError,7.7011296059936285,1,none,0,14,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1885
chat,ChatAdapter(use_json_adapter_fallback=False),case-0011,parse_error,AdapterParseError,7.585927840002114,1,none,0,9,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment;name;tags[0],,1846
chat,ChatAdapter(use_json_adapter_fallback=False),case-0012,parse_error,AdapterParseError,7.7214309480041265,1,none,0,12,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1842
chat,ChatAdapter(use_json_adapter_fallback=False),case-0013,parse_error,AdapterParseError,7.64508502400713,1,none,0,11,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name;tags[0],,1833
chat,ChatAdapter(use_json_adapter_fallback=False),case-0014,parse_error,AdapterParseError,7.693455847998848,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1833
