adapter,adapter_config,case_id,outcome,error_class,wall_s,lm_calls,response_format_sent,matched,total,ratio,exact,wrong,missing,spurious,total_tokens
chat,ChatAdapter(use_json_adapter_fallback=False),case-0000,parse_error,AdapterParseError,10.708019532990875,1,none,0,12,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment;name;tags[0];tags[1],,1011
chat,ChatAdapter(use_json_adapter_fallback=False),case-0001,parse_error,AdapterParseError,1.0412306819926016,1,none,0,14,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;contacts[1].email;contacts[1].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1],,1062
chat,ChatAdapter(use_json_adapter_fallback=False),case-0002,parse_error,AdapterParseError,0.7466777740046382,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment;name;tags[0];tags[1],,942
chat,ChatAdapter(use_json_adapter_fallback=False),case-0003,parse_error,AdapterParseError,0.645814490999328,1,none,0,11,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1];tags[2],,936
chat,ChatAdapter(use_json_adapter_fallback=False),case-0004,parse_error,AdapterParseError,0.767004013992846,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name,,980
chat,ChatAdapter(use_json_adapter_fallback=False),case-0005,parse_error,AdapterParseError,0.564167993987212,1,none,0,8,0.0,False,,address.city;address.postcode;address.street;age;employment;name;tags[0];tags[1],,883
chat,ChatAdapter(use_json_adapter_fallback=False),case-0006,parse_error,AdapterParseError,0.8372384969843552,1,none,0,13,0.0,False,,address.city;address.postcode;address.street;age;contacts[0].email;contacts[0].phone;employment.company;employment.role;employment.years;name;tags[0];tags[1];tags[2],,992
chat,ChatAdapter(use_json_adapter_fallback=False),case-0007,parse_error,AdapterParseError,0.7780489459983073,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,962
chat,ChatAdapter(use_json_adapter_fallback=False),case-0008,parse_error,AdapterParseError,0.5669189280015416,1,none,0,8,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name,,898
chat,ChatAdapter(use_json_adapter_fallback=False),case-0009,parse_error,AdapterParseError,0.7196585480123758,1,none,0,10,0.0,False,,address.city;address.postcode;address.street;age;employment.company;employment.role;employment.years;name;tags[0];tags[1],,941
